numero,recinto
2011927,U. E. Fabril 18 de Mayo
2011987,U. E. Fabril 18 de Mayo
2011961,U. E. Fabril 18 de Mayo
2011921,U. E. Fabril 18 de Mayo
2045167,U. E. Yunguyo Fe y Alegría B
2045157,U. E. Yunguyo Fe y Alegría B
2045131,U. E. Yunguyo Fe y Alegría B
2045121,U. E. Yunguyo Fe y Alegría B
2045107,U. E. Yunguyo Fe y Alegría B
2045137,U. E. Yunguyo Fe y Alegría B
2045147,U. E. Yunguyo Fe y Alegría B
2045117,U. E. Yunguyo Fe y Alegría B
2045127,U. E. Yunguyo Fe y Alegría B
2045161,U. E. Yunguyo Fe y Alegría B
2045111,U. E. Yunguyo Fe y Alegría B
2045101,U. E. Yunguyo Fe y Alegría B
2045141,U. E. Yunguyo Fe y Alegría B
2045151,U. E. Yunguyo Fe y Alegría B
2009707,U. E. Franz Tamayo Nro. 3
2009691,U. E. Franz Tamayo Nro. 3
2009687,U. E. Franz Tamayo Nro. 3
2009667,U. E. Franz Tamayo Nro. 3
2009701,U. E. Franz Tamayo Nro. 3
2009661,U. E. Franz Tamayo Nro. 3
2009677,U. E. Franz Tamayo Nro. 3
2009681,U. E. Franz Tamayo Nro. 3
2009657,U. E. Franz Tamayo Nro. 3
2009651,U. E. Franz Tamayo Nro. 3
2009697,U. E. Franz Tamayo Nro. 3
2009671,U. E. Franz Tamayo Nro. 3
2063041,Escuela Franz Tamayo
2063021,Escuela Franz Tamayo
2063031,Escuela Franz Tamayo
2063037,Escuela Franz Tamayo
2063027,Escuela Franz Tamayo
2063061,Escuela Franz Tamayo
2063017,Escuela Franz Tamayo
2063051,Escuela Franz Tamayo
2063057,Escuela Franz Tamayo
2063067,Escuela Franz Tamayo
2063011,Escuela Franz Tamayo
2063047,Escuela Franz Tamayo
2009307,U. E. Cnl. Max Toledo
2009317,U. E. Cnl. Max Toledo
2009281,U. E. Cnl. Max Toledo
2009291,U. E. Cnl. Max Toledo
2009321,U. E. Cnl. Max Toledo
2009301,U. E. Cnl. Max Toledo
2009297,U. E. Cnl. Max Toledo
2009327,U. E. Cnl. Max Toledo
2009271,U. E. Cnl. Max Toledo
2009287,U. E. Cnl. Max Toledo
2009311,U. E. Cnl. Max Toledo
2009331,U. E. Cnl. Max Toledo
2009337,U. E. Cnl. Max Toledo
2009277,U. E. Cnl. Max Toledo
2026121,U.E. Juan Pablo II
2026111,U.E. Juan Pablo II
2026171,U.E. Juan Pablo II
2026141,U.E. Juan Pablo II
2026127,U.E. Juan Pablo II
2026137,U.E. Juan Pablo II
2026177,U.E. Juan Pablo II
2026157,U.E. Juan Pablo II
2026131,U.E. Juan Pablo II
2026117,U.E. Juan Pablo II
2026151,U.E. Juan Pablo II
2026167,U.E. Juan Pablo II
2026161,U.E. Juan Pablo II
2026147,U.E. Juan Pablo II
2023891,U.E. Loretto
2023931,U.E. Loretto
2023937,U.E. Loretto
2023927,U.E. Loretto
2023907,U.E. Loretto
2023897,U.E. Loretto
2023901,U.E. Loretto
2023917,U.E. Loretto
2023887,U.E. Loretto
2023941,U.E. Loretto
2023911,U.E. Loretto
2023881,U.E. Loretto
2023947,U.E. Loretto
2023921,U.E. Loretto
2044947,U.E. Carlos Palenque Avilés
2044977,U.E. Carlos Palenque Avilés
2044971,U.E. Carlos Palenque Avilés
2044937,U.E. Carlos Palenque Avilés
2044931,U.E. Carlos Palenque Avilés
2044957,U.E. Carlos Palenque Avilés
2044967,U.E. Carlos Palenque Avilés
2044961,U.E. Carlos Palenque Avilés
2044927,U.E. Carlos Palenque Avilés
2044921,U.E. Carlos Palenque Avilés
2044941,U.E. Carlos Palenque Avilés
2044951,U.E. Carlos Palenque Avilés
2046277,U.E. José Antonio Paredes Candia
2046287,U.E. José Antonio Paredes Candia
2046257,U.E. José Antonio Paredes Candia
2046301,U.E. José Antonio Paredes Candia
2046261,U.E. José Antonio Paredes Candia
2046271,U.E. José Antonio Paredes Candia
2046297,U.E. José Antonio Paredes Candia
2046307,U.E. José Antonio Paredes Candia
2046251,U.E. José Antonio Paredes Candia
2046291,U.E. José Antonio Paredes Candia
2046281,U.E. José Antonio Paredes Candia
2046267,U.E. José Antonio Paredes Candia
2031921,U.E. Tarapaca
2031947,U.E. Tarapaca
2031931,U.E. Tarapaca
2031917,U.E. Tarapaca
2031911,U.E. Tarapaca
2031927,U.E. Tarapaca
2031907,U.E. Tarapaca
2031901,U.E. Tarapaca
2031941,U.E. Tarapaca
2031891,U.E. Tarapaca
2031937,U.E. Tarapaca
2031897,U.E. Tarapaca
2087587,U. E. Puerto Mejillones
2087577,U. E. Puerto Mejillones
2087571,U. E. Puerto Mejillones
2087581,U. E. Puerto Mejillones
2005747,U.E. Faro Murillo
2005691,U.E. Faro Murillo
2005721,U.E. Faro Murillo
2005701,U.E. Faro Murillo
2005711,U.E. Faro Murillo
2005731,U.E. Faro Murillo
2005717,U.E. Faro Murillo
2005707,U.E. Faro Murillo
2005727,U.E. Faro Murillo
2005737,U.E. Faro Murillo
2005697,U.E. Faro Murillo
2005741,U.E. Faro Murillo
2028707,U. E. Antonio Diaz Villamil
2028711,U. E. Antonio Diaz Villamil
2028751,U. E. Antonio Diaz Villamil
2028737,U. E. Antonio Diaz Villamil
2028701,U. E. Antonio Diaz Villamil
2028747,U. E. Antonio Diaz Villamil
2028731,U. E. Antonio Diaz Villamil
2028727,U. E. Antonio Diaz Villamil
2028721,U. E. Antonio Diaz Villamil
2028757,U. E. Antonio Diaz Villamil
2028741,U. E. Antonio Diaz Villamil
2028717,U. E. Antonio Diaz Villamil
2003697,Complejo Deportivo San Luis
2003691,Complejo Deportivo San Luis
2003721,Complejo Deportivo San Luis
2003727,Complejo Deportivo San Luis
2003717,Complejo Deportivo San Luis
2003687,Complejo Deportivo San Luis
2003707,Complejo Deportivo San Luis
2003681,Complejo Deportivo San Luis
2003701,Complejo Deportivo San Luis
2003711,Complejo Deportivo San Luis
2027391,U.E. San Ignacio
2027431,U.E. San Ignacio
2027411,U.E. San Ignacio
2027401,U.E. San Ignacio
2027417,U.E. San Ignacio
2027387,U.E. San Ignacio
2027407,U.E. San Ignacio
2027427,U.E. San Ignacio
2027381,U.E. San Ignacio
2027421,U.E. San Ignacio
2027397,U.E. San Ignacio
2027437,U.E. San Ignacio
2077581,Colegio Técnico Humanístico Cutusuma
2077591,Colegio Técnico Humanístico Cutusuma
2077587,Colegio Técnico Humanístico Cutusuma
2077597,Colegio Técnico Humanístico Cutusuma
2018641,U.E. Gral. José de San Martin
2018681,U.E. Gral. José de San Martin
2018631,U.E. Gral. José de San Martin
2018687,U.E. Gral. José de San Martin
2018677,U.E. Gral. José de San Martin
2018637,U.E. Gral. José de San Martin
2018651,U.E. Gral. José de San Martin
2018647,U.E. Gral. José de San Martin
2018657,U.E. Gral. José de San Martin
2018667,U.E. Gral. José de San Martin
2018671,U.E. Gral. José de San Martin
2018627,U.E. Gral. José de San Martin
2018621,U.E. Gral. José de San Martin
2018661,U.E. Gral. José de San Martin
2081541,U.E. Collo Collo
2081547,U.E. Collo Collo
2081317,U. E. Copajira
2081347,U. E. Copajira
2081341,U. E. Copajira
2081337,U. E. Copajira
2081327,U. E. Copajira
2081311,U. E. Copajira
2081331,U. E. Copajira
2081321,U. E. Copajira
2071017,Esc. Centro Tilata
2071001,Esc. Centro Tilata
2071007,Esc. Centro Tilata
2071031,Esc. Centro Tilata
2071021,Esc. Centro Tilata
2071011,Esc. Centro Tilata
2071047,Esc. Centro Tilata
2070997,Esc. Centro Tilata
2071037,Esc. Centro Tilata
2071027,Esc. Centro Tilata
2071051,Esc. Centro Tilata
2071057,Esc. Centro Tilata
2070991,Esc. Centro Tilata
2071041,Esc. Centro Tilata
2035751,U.E. Union Europea A
2035761,U.E. Union Europea A
2035711,U.E. Union Europea A
2035721,U.E. Union Europea A
2035757,U.E. Union Europea A
2035767,U.E. Union Europea A
2035741,U.E. Union Europea A
2035747,U.E. Union Europea A
2035737,U.E. Union Europea A
2035717,U.E. Union Europea A
2035727,U.E. Union Europea A
2035731,U.E. Union Europea A
2022017,U.E. Domingo Savio A
2021987,U.E. Domingo Savio A
2021961,U.E. Domingo Savio A
2021971,U.E. Domingo Savio A
2021981,U.E. Domingo Savio A
2021997,U.E. Domingo Savio A
2022001,U.E. Domingo Savio A
2021967,U.E. Domingo Savio A
2022007,U.E. Domingo Savio A
2022011,U.E. Domingo Savio A
2021991,U.E. Domingo Savio A
2021977,U.E. Domingo Savio A
2082251,Escuela Puerto Perez
2082241,Escuela Puerto Perez
2082211,Escuela Puerto Perez
2082221,Escuela Puerto Perez
2082227,Escuela Puerto Perez
2082201,Escuela Puerto Perez
2082231,Escuela Puerto Perez
2082257,Escuela Puerto Perez
2082217,Escuela Puerto Perez
2082247,Escuela Puerto Perez
2082207,Escuela Puerto Perez
2082237,Escuela Puerto Perez
2036837,U.E. Alto De La Alianza
2036847,U.E. Alto De La Alianza
2036887,U.E. Alto De La Alianza
2036831,U.E. Alto De La Alianza
2036867,U.E. Alto De La Alianza
2036877,U.E. Alto De La Alianza
2036881,U.E. Alto De La Alianza
2036841,U.E. Alto De La Alianza
2036861,U.E. Alto De La Alianza
2036871,U.E. Alto De La Alianza
2036851,U.E. Alto De La Alianza
2036857,U.E. Alto De La Alianza
2088851,Unidad Educativa Simon Bolivar
2088857,Unidad Educativa Simon Bolivar
2088821,Unidad Educativa Simon Bolivar
2088827,Unidad Educativa Simon Bolivar
2088841,Unidad Educativa Simon Bolivar
2088847,Unidad Educativa Simon Bolivar
2088837,Unidad Educativa Simon Bolivar
2088867,Unidad Educativa Simon Bolivar
2088861,Unidad Educativa Simon Bolivar
2088831,Unidad Educativa Simon Bolivar
2029117,U. E. Tuni
2029111,U. E. Tuni
2029101,U. E. Tuni
2029107,U. E. Tuni
2029127,U. E. Tuni
2029121,U. E. Tuni
2067007,Col. Juan XXIII
2066971,Col. Juan XXIII
2067011,Col. Juan XXIII
2066991,Col. Juan XXIII
2066981,Col. Juan XXIII
2066987,Col. Juan XXIII
2066997,Col. Juan XXIII
2066977,Col. Juan XXIII
2067001,Col. Juan XXIII
2067017,Col. Juan XXIII
2028651,U. E. Rene Barrientos Ortuño
2028647,U. E. Rene Barrientos Ortuño
2028631,U. E. Rene Barrientos Ortuño
2028637,U. E. Rene Barrientos Ortuño
2028641,U. E. Rene Barrientos Ortuño
2028621,U. E. Rene Barrientos Ortuño
2028657,U. E. Rene Barrientos Ortuño
2028627,U. E. Rene Barrientos Ortuño
2028611,U. E. Rene Barrientos Ortuño
2028617,U. E. Rene Barrientos Ortuño
2075507,Escuela Eliodoro Camacho
2075537,Escuela Eliodoro Camacho
2075531,Escuela Eliodoro Camacho
2075501,Escuela Eliodoro Camacho
2075517,Escuela Eliodoro Camacho
2075527,Escuela Eliodoro Camacho
2075521,Escuela Eliodoro Camacho
2075511,Escuela Eliodoro Camacho
2046791,U.E. Noruega
2046817,U.E. Noruega
2046767,U.E. Noruega
2046787,U.E. Noruega
2046801,U.E. Noruega
2046797,U.E. Noruega
2046807,U.E. Noruega
2046761,U.E. Noruega
2046777,U.E. Noruega
2046811,U.E. Noruega
2046771,U.E. Noruega
2046781,U.E. Noruega
2077547,U.E. Técnico Humanístico Pasto Pata
2077541,U.E. Técnico Humanístico Pasto Pata
2077537,U.E. Técnico Humanístico Pasto Pata
2077517,U.E. Técnico Humanístico Pasto Pata
2077527,U.E. Técnico Humanístico Pasto Pata
2077521,U.E. Técnico Humanístico Pasto Pata
2077531,U.E. Técnico Humanístico Pasto Pata
2077511,U.E. Técnico Humanístico Pasto Pata
2081381,U. E. Republica de Iran
2081371,U. E. Republica de Iran
2081391,U. E. Republica de Iran
2081351,U. E. Republica de Iran
2081361,U. E. Republica de Iran
2081387,U. E. Republica de Iran
2081357,U. E. Republica de Iran
2081367,U. E. Republica de Iran
2081377,U. E. Republica de Iran
2081397,U. E. Republica de Iran
2085221,Casa de Gobierno de Suapi
2085231,Casa de Gobierno de Suapi
2085241,Casa de Gobierno de Suapi
2085237,Casa de Gobierno de Suapi
2085227,Casa de Gobierno de Suapi
2085247,Casa de Gobierno de Suapi
2066491,Escuela Chajlaya
2066477,Escuela Chajlaya
2066487,Escuela Chajlaya
2066497,Escuela Chajlaya
2066471,Escuela Chajlaya
2066481,Escuela Chajlaya
2034997,U.E. Simón Bolívar
2034977,U.E. Simón Bolívar
2035011,U.E. Simón Bolívar
2034967,U.E. Simón Bolívar
2035001,U.E. Simón Bolívar
2034991,U.E. Simón Bolívar
2034961,U.E. Simón Bolívar
2034987,U.E. Simón Bolívar
2035007,U.E. Simón Bolívar
2034981,U.E. Simón Bolívar
2035017,U.E. Simón Bolívar
2034971,U.E. Simón Bolívar
2065471,Esc. Unidad Educativa Pacaures
2065491,Esc. Unidad Educativa Pacaures
2065481,Esc. Unidad Educativa Pacaures
2065477,Esc. Unidad Educativa Pacaures
2065497,Esc. Unidad Educativa Pacaures
2065487,Esc. Unidad Educativa Pacaures
2072881,Unidad Educativa Wilacollo
2072887,Unidad Educativa Wilacollo
2069827,U. E. Suches
2069817,U. E. Suches
2069811,U. E. Suches
2069821,U. E. Suches
2068341,Esc. 16 de Julio
2068357,Esc. 16 de Julio
2068337,Esc. 16 de Julio
2068331,Esc. 16 de Julio
2068351,Esc. 16 de Julio
2068347,Esc. 16 de Julio
2025107,U.E. El Pedregal
2025131,U.E. El Pedregal
2025127,U.E. El Pedregal
2025117,U.E. El Pedregal
2025141,U.E. El Pedregal
2025137,U.E. El Pedregal
2025151,U.E. El Pedregal
2025121,U.E. El Pedregal
2025147,U.E. El Pedregal
2025157,U.E. El Pedregal
2025111,U.E. El Pedregal
2025101,U.E. El Pedregal
2084561,Esc. Ladislao Cabrera
2084571,Esc. Ladislao Cabrera
2084607,Esc. Ladislao Cabrera
2084587,Esc. Ladislao Cabrera
2084567,Esc. Ladislao Cabrera
2084591,Esc. Ladislao Cabrera
2084577,Esc. Ladislao Cabrera
2084597,Esc. Ladislao Cabrera
2084601,Esc. Ladislao Cabrera
2084581,Esc. Ladislao Cabrera
2000497,U.E. Mcal. Andrés de Santa Cruz
2000517,U.E. Mcal. Andrés de Santa Cruz
2000507,U.E. Mcal. Andrés de Santa Cruz
2000511,U.E. Mcal. Andrés de Santa Cruz
2000501,U.E. Mcal. Andrés de Santa Cruz
2000491,U.E. Mcal. Andrés de Santa Cruz
2006711,U.E. Daniel Sanchez Bustamante II
2006697,U.E. Daniel Sanchez Bustamante II
2006737,U.E. Daniel Sanchez Bustamante II
2006717,U.E. Daniel Sanchez Bustamante II
2006727,U.E. Daniel Sanchez Bustamante II
2006687,U.E. Daniel Sanchez Bustamante II
2006721,U.E. Daniel Sanchez Bustamante II
2006677,U.E. Daniel Sanchez Bustamante II
2006681,U.E. Daniel Sanchez Bustamante II
2006707,U.E. Daniel Sanchez Bustamante II
2006691,U.E. Daniel Sanchez Bustamante II
2006701,U.E. Daniel Sanchez Bustamante II
2006731,U.E. Daniel Sanchez Bustamante II
2006671,U.E. Daniel Sanchez Bustamante II
2028601,U.E. Avircato
2028607,U.E. Avircato
2077197,U.E. Miguel Mercado Encinas
2077161,U.E. Miguel Mercado Encinas
2077167,U.E. Miguel Mercado Encinas
2077207,U.E. Miguel Mercado Encinas
2077157,U.E. Miguel Mercado Encinas
2077151,U.E. Miguel Mercado Encinas
2077181,U.E. Miguel Mercado Encinas
2077187,U.E. Miguel Mercado Encinas
2077141,U.E. Miguel Mercado Encinas
2077191,U.E. Miguel Mercado Encinas
2077201,U.E. Miguel Mercado Encinas
2077147,U.E. Miguel Mercado Encinas
2077177,U.E. Miguel Mercado Encinas
2077171,U.E. Miguel Mercado Encinas
2020051,U.E. 24 de Junio A
2020081,U.E. 24 de Junio A
2020041,U.E. 24 de Junio A
2020077,U.E. 24 de Junio A
2020087,U.E. 24 de Junio A
2020047,U.E. 24 de Junio A
2020067,U.E. 24 de Junio A
2020027,U.E. 24 de Junio A
2020057,U.E. 24 de Junio A
2020031,U.E. 24 de Junio A
2020037,U.E. 24 de Junio A
2020061,U.E. 24 de Junio A
2020021,U.E. 24 de Junio A
2020071,U.E. 24 de Junio A
2067881,U.E. Carura B
2067901,U.E. Carura B
2067887,U.E. Carura B
2067891,U.E. Carura B
2067897,U.E. Carura B
2067907,U.E. Carura B
2078431,Esc. Unid Edu. Palos Blancos
2078391,Esc. Unid Edu. Palos Blancos
2078411,Esc. Unid Edu. Palos Blancos
2078407,Esc. Unid Edu. Palos Blancos
2078441,Esc. Unid Edu. Palos Blancos
2078417,Esc. Unid Edu. Palos Blancos
2078397,Esc. Unid Edu. Palos Blancos
2078447,Esc. Unid Edu. Palos Blancos
2078437,Esc. Unid Edu. Palos Blancos
2078421,Esc. Unid Edu. Palos Blancos
2078401,Esc. Unid Edu. Palos Blancos
2078427,Esc. Unid Edu. Palos Blancos
2066361,Colegio Humanistico Sococoni
2066367,Colegio Humanistico Sococoni
2066357,Colegio Humanistico Sococoni
2066351,Colegio Humanistico Sococoni
2066377,Colegio Humanistico Sococoni
2066371,Colegio Humanistico Sococoni
2029521,U.E. Florida
2029527,U.E. Florida
2029507,U.E. Florida
2029511,U.E. Florida
2029501,U.E. Florida
2029517,U.E. Florida
2029537,U.E. Florida
2029531,U.E. Florida
2068261,Unidad Educativa Eduardo Avaroa
2068271,Unidad Educativa Eduardo Avaroa
2068277,Unidad Educativa Eduardo Avaroa
2068267,Unidad Educativa Eduardo Avaroa
2022797,U.E. Rose Marie Galindo de Barrientos
2022821,U.E. Rose Marie Galindo de Barrientos
2022837,U.E. Rose Marie Galindo de Barrientos
2022807,U.E. Rose Marie Galindo de Barrientos
2022847,U.E. Rose Marie Galindo de Barrientos
2022827,U.E. Rose Marie Galindo de Barrientos
2022831,U.E. Rose Marie Galindo de Barrientos
2022817,U.E. Rose Marie Galindo de Barrientos
2022801,U.E. Rose Marie Galindo de Barrientos
2022841,U.E. Rose Marie Galindo de Barrientos
2022791,U.E. Rose Marie Galindo de Barrientos
2022811,U.E. Rose Marie Galindo de Barrientos
2030727,U.E. Colorados de Bolivia
2030721,U.E. Colorados de Bolivia
2030731,U.E. Colorados de Bolivia
2030747,U.E. Colorados de Bolivia
2030757,U.E. Colorados de Bolivia
2030751,U.E. Colorados de Bolivia
2030737,U.E. Colorados de Bolivia
2030741,U.E. Colorados de Bolivia
2074841,Unidad Educativa Tacobamba
2074821,Unidad Educativa Tacobamba
2074847,Unidad Educativa Tacobamba
2074837,Unidad Educativa Tacobamba
2074827,Unidad Educativa Tacobamba
2074831,Unidad Educativa Tacobamba
2069947,U.E. Katantika
2069941,U.E. Katantika
2076097,Escuela Huaynacota
2076091,Escuela Huaynacota
2014031,U. E. Nicolás Fernandez Naranjo
2014057,U. E. Nicolás Fernandez Naranjo
2014041,U. E. Nicolás Fernandez Naranjo
2014007,U. E. Nicolás Fernandez Naranjo
2014027,U. E. Nicolás Fernandez Naranjo
2014011,U. E. Nicolás Fernandez Naranjo
2014001,U. E. Nicolás Fernandez Naranjo
2014021,U. E. Nicolás Fernandez Naranjo
2014047,U. E. Nicolás Fernandez Naranjo
2014037,U. E. Nicolás Fernandez Naranjo
2014051,U. E. Nicolás Fernandez Naranjo
2014017,U. E. Nicolás Fernandez Naranjo
2068071,Plaza Collabamba
2068077,Plaza Collabamba
2043651,U. E. Juan Carlos Flores Bedregal
2043661,U. E. Juan Carlos Flores Bedregal
2043667,U. E. Juan Carlos Flores Bedregal
2043647,U. E. Juan Carlos Flores Bedregal
2043657,U. E. Juan Carlos Flores Bedregal
2043641,U. E. Juan Carlos Flores Bedregal
2043677,U. E. Juan Carlos Flores Bedregal
2043681,U. E. Juan Carlos Flores Bedregal
2043671,U. E. Juan Carlos Flores Bedregal
2043691,U. E. Juan Carlos Flores Bedregal
2043687,U. E. Juan Carlos Flores Bedregal
2043697,U. E. Juan Carlos Flores Bedregal
2012857,U. E. República de Francia B
2012867,U. E. República de Francia B
2012877,U. E. República de Francia B
2012851,U. E. República de Francia B
2012861,U. E. República de Francia B
2012871,U. E. República de Francia B
2012887,U. E. República de Francia B
2012881,U. E. República de Francia B
2016467,U.E. Irene Nava de Castillo B
2016441,U.E. Irene Nava de Castillo B
2016451,U.E. Irene Nava de Castillo B
2016437,U.E. Irene Nava de Castillo B
2016457,U.E. Irene Nava de Castillo B
2016447,U.E. Irene Nava de Castillo B
2016487,U.E. Irene Nava de Castillo B
2016497,U.E. Irene Nava de Castillo B
2016431,U.E. Irene Nava de Castillo B
2016461,U.E. Irene Nava de Castillo B
2016477,U.E. Irene Nava de Castillo B
2016471,U.E. Irene Nava de Castillo B
2016491,U.E. Irene Nava de Castillo B
2016481,U.E. Irene Nava de Castillo B
2052181,U.E. Mcal. José Ballivián A
2052207,U.E. Mcal. José Ballivián A
2052177,U.E. Mcal. José Ballivián A
2052217,U.E. Mcal. José Ballivián A
2052191,U.E. Mcal. José Ballivián A
2052201,U.E. Mcal. José Ballivián A
2052211,U.E. Mcal. José Ballivián A
2052171,U.E. Mcal. José Ballivián A
2052197,U.E. Mcal. José Ballivián A
2052187,U.E. Mcal. José Ballivián A
2038391,U.E. Gral. Juan José Torres Gonzales
2038407,U.E. Gral. Juan José Torres Gonzales
2038421,U.E. Gral. Juan José Torres Gonzales
2038401,U.E. Gral. Juan José Torres Gonzales
2038397,U.E. Gral. Juan José Torres Gonzales
2038427,U.E. Gral. Juan José Torres Gonzales
2038447,U.E. Gral. Juan José Torres Gonzales
2038417,U.E. Gral. Juan José Torres Gonzales
2038411,U.E. Gral. Juan José Torres Gonzales
2038441,U.E. Gral. Juan José Torres Gonzales
2038431,U.E. Gral. Juan José Torres Gonzales
2038437,U.E. Gral. Juan José Torres Gonzales
2026101,U.E. Jesús Divino Maestro
2026091,U.E. Jesús Divino Maestro
2026107,U.E. Jesús Divino Maestro
2026097,U.E. Jesús Divino Maestro
2085417,U.E. Tocaña
2085411,U.E. Tocaña
2061701,Nucleo Educativo Tahari
2061681,Nucleo Educativo Tahari
2061691,Nucleo Educativo Tahari
2061687,Nucleo Educativo Tahari
2061697,Nucleo Educativo Tahari
2061707,Nucleo Educativo Tahari
2010237,U. E. Abraham Reyes Fe y Alegría
2010287,U. E. Abraham Reyes Fe y Alegría
2010251,U. E. Abraham Reyes Fe y Alegría
2010271,U. E. Abraham Reyes Fe y Alegría
2010247,U. E. Abraham Reyes Fe y Alegría
2010277,U. E. Abraham Reyes Fe y Alegría
2010281,U. E. Abraham Reyes Fe y Alegría
2010257,U. E. Abraham Reyes Fe y Alegría
2010261,U. E. Abraham Reyes Fe y Alegría
2010241,U. E. Abraham Reyes Fe y Alegría
2010267,U. E. Abraham Reyes Fe y Alegría
2010231,U. E. Abraham Reyes Fe y Alegría
2063541,Escuela Watari
2063551,Escuela Watari
2063557,Escuela Watari
2063547,Escuela Watari
2066137,Esc. S.J. De Pacollo
2066131,Esc. S.J. De Pacollo
2065567,U.E. Wilasi
2065561,U.E. Wilasi
2011081,U. E. Heriberto Guillen Pinto
2011047,U. E. Heriberto Guillen Pinto
2011061,U. E. Heriberto Guillen Pinto
2011041,U. E. Heriberto Guillen Pinto
2011087,U. E. Heriberto Guillen Pinto
2011051,U. E. Heriberto Guillen Pinto
2011097,U. E. Heriberto Guillen Pinto
2011077,U. E. Heriberto Guillen Pinto
2011071,U. E. Heriberto Guillen Pinto
2011091,U. E. Heriberto Guillen Pinto
2011037,U. E. Heriberto Guillen Pinto
2011057,U. E. Heriberto Guillen Pinto
2011067,U. E. Heriberto Guillen Pinto
2011031,U. E. Heriberto Guillen Pinto
2007727,U. E. República de Cuba
2007717,U. E. República de Cuba
2007741,U. E. República de Cuba
2007697,U. E. República de Cuba
2007701,U. E. República de Cuba
2007731,U. E. República de Cuba
2007691,U. E. República de Cuba
2007747,U. E. República de Cuba
2007707,U. E. República de Cuba
2007737,U. E. República de Cuba
2007711,U. E. República de Cuba
2007721,U. E. República de Cuba
2075437,U.E. Araca Torre Pampa
2075421,U.E. Araca Torre Pampa
2075431,U.E. Araca Torre Pampa
2075411,U.E. Araca Torre Pampa
2075417,U.E. Araca Torre Pampa
2075427,U.E. Araca Torre Pampa
2005181,U.E. Luis Espinal Camps Nro 1
2005161,U.E. Luis Espinal Camps Nro 1
2005167,U.E. Luis Espinal Camps Nro 1
2005187,U.E. Luis Espinal Camps Nro 1
2005151,U.E. Luis Espinal Camps Nro 1
2005177,U.E. Luis Espinal Camps Nro 1
2005171,U.E. Luis Espinal Camps Nro 1
2005147,U.E. Luis Espinal Camps Nro 1
2005197,U.E. Luis Espinal Camps Nro 1
2005157,U.E. Luis Espinal Camps Nro 1
2005141,U.E. Luis Espinal Camps Nro 1
2005191,U.E. Luis Espinal Camps Nro 1
2004887,U.E. Hugo Chavez Frías
2004901,U.E. Hugo Chavez Frías
2004881,U.E. Hugo Chavez Frías
2004931,U.E. Hugo Chavez Frías
2004941,U.E. Hugo Chavez Frías
2004891,U.E. Hugo Chavez Frías
2004911,U.E. Hugo Chavez Frías
2004917,U.E. Hugo Chavez Frías
2004937,U.E. Hugo Chavez Frías
2004927,U.E. Hugo Chavez Frías
2004897,U.E. Hugo Chavez Frías
2004907,U.E. Hugo Chavez Frías
2004921,U.E. Hugo Chavez Frías
2004947,U.E. Hugo Chavez Frías
2055537,U.E. 25 de Julio Senkata A
2055541,U.E. 25 de Julio Senkata A
2055581,U.E. 25 de Julio Senkata A
2055571,U.E. 25 de Julio Senkata A
2055551,U.E. 25 de Julio Senkata A
2055577,U.E. 25 de Julio Senkata A
2055587,U.E. 25 de Julio Senkata A
2055567,U.E. 25 de Julio Senkata A
2055547,U.E. 25 de Julio Senkata A
2055597,U.E. 25 de Julio Senkata A
2055557,U.E. 25 de Julio Senkata A
2055591,U.E. 25 de Julio Senkata A
2055531,U.E. 25 de Julio Senkata A
2055561,U.E. 25 de Julio Senkata A
2068647,U. E. Santa Rosa
2068641,U. E. Santa Rosa
2068621,U. E. Santa Rosa
2068611,U. E. Santa Rosa
2068637,U. E. Santa Rosa
2068627,U. E. Santa Rosa
2068617,U. E. Santa Rosa
2068607,U. E. Santa Rosa
2068631,U. E. Santa Rosa
2068601,U. E. Santa Rosa
2089271,Col. Jhon F. Keneddy
2089297,Col. Jhon F. Keneddy
2089251,Col. Jhon F. Keneddy
2089311,Col. Jhon F. Keneddy
2089291,Col. Jhon F. Keneddy
2089257,Col. Jhon F. Keneddy
2089277,Col. Jhon F. Keneddy
2089267,Col. Jhon F. Keneddy
2089317,Col. Jhon F. Keneddy
2089287,Col. Jhon F. Keneddy
2089307,Col. Jhon F. Keneddy
2089261,Col. Jhon F. Keneddy
2089301,Col. Jhon F. Keneddy
2089281,Col. Jhon F. Keneddy
2071491,Esc. Evaristo Valle
2071461,Esc. Evaristo Valle
2071517,Esc. Evaristo Valle
2071497,Esc. Evaristo Valle
2071481,Esc. Evaristo Valle
2071511,Esc. Evaristo Valle
2071501,Esc. Evaristo Valle
2071467,Esc. Evaristo Valle
2071477,Esc. Evaristo Valle
2071507,Esc. Evaristo Valle
2071487,Esc. Evaristo Valle
2071471,Esc. Evaristo Valle
2042751,U. E. Walter Alpire Duran A
2042721,U. E. Walter Alpire Duran A
2042737,U. E. Walter Alpire Duran A
2042777,U. E. Walter Alpire Duran A
2042771,U. E. Walter Alpire Duran A
2042741,U. E. Walter Alpire Duran A
2042731,U. E. Walter Alpire Duran A
2042727,U. E. Walter Alpire Duran A
2042767,U. E. Walter Alpire Duran A
2042747,U. E. Walter Alpire Duran A
2042757,U. E. Walter Alpire Duran A
2042761,U. E. Walter Alpire Duran A
2088221,Nucleo Escolar Catacora
2088237,Nucleo Escolar Catacora
2088227,Nucleo Escolar Catacora
2088231,Nucleo Escolar Catacora
